order_id,product_id,product_name,category,quantity,unit_price,total_revenue,order_date,ship_date,delivery_date,lead_time_days,supplier_id,supplier_name,country,warehouse_id,inventory_level,reorder_point,status
ORD-01221,P008,Safety Helmet,Safety,228,2222.75,506787.0,2023-10-30,2023-11-01,2023-11-11,10,S005,AsiaManufact Inc.,Japan,WH-South,8081,184,pending
ORD-01222,P002,Steel Bracket,Metal Parts,382,1984.33,758014.06,2023-04-30,2023-05-02,2023-05-27,25,S002,PacificParts Ltd.,China,WH-East,1218,217,shipped
ORD-01223,P003,Hydraulic Valve,Machinery,362,1721.4,623146.8,2024-10-07,2024-10-09,2024-11-13,35,S005,AsiaManufact Inc.,Japan,WH-East,628,271,delivered
ORD-01224,P002,Steel Bracket,Metal Parts,486,1588.07,771802.02,2024-07-25,2024-07-26,2024-09-09,45,S005,AsiaManufact Inc.,Japan,WH-East,130,175,delivered
ORD-01225,P003,Hydraulic Valve,Machinery,241,382.83,92262.03,2023-08-14,2023-08-19,2023-09-03,15,S005,AsiaManufact Inc.,Japan,WH-West,3065,425,returned
ORD-01226,P008,Safety Helmet,Safety,2,1088.63,2177.26,2023-04-01,2023-04-05,2023-05-11,36,S003,EuroComponents AG,France,WH-South,8039,335,delivered
ORD-01227,P010,Packing Foam,Packaging,195,1579.41,307984.95,2024-12-05,2024-12-15,2025-01-03,19,S002,PacificParts Ltd.,China,WH-South,3845,376,delivered
ORD-01228,P006,Sensor Unit,Electronics,449,733.83,329489.67,2023-07-04,2023-07-08,2023-07-30,22,S004,NorthAm Industrial,USA,WH-Central,7947,300,shipped
ORD-01229,P007,Aluminium Rod,Metal Parts,58,2407.48,139633.84,2023-10-30,2023-11-03,2023-11-12,9,S005,AsiaManufact Inc.,Japan,WH-East,4706,264,delivered
ORD-01230,P008,Safety Helmet,Safety,490,800.67,392328.3,2023-04-29,2023-05-07,2023-05-21,14,S003,EuroComponents AG,France,WH-South,1860,227,shipped
ORD-01231,P007,Aluminium Rod,Metal Parts,352,590.98,208024.96,2024-05-15,2024-05-22,2024-07-02,41,S002,PacificParts Ltd.,China,WH-West,4766,187,pending
ORD-01232,P009,Forklift Battery,Energy,211,981.49,207094.39,2023-11-27,2023-12-03,2023-12-22,19,S002,PacificParts Ltd.,China,WH-West,7240,267,delivered
ORD-01233,P007,Aluminium Rod,Metal Parts,158,1121.85,177252.3,2023-08-13,2023-08-14,2023-09-07,24,S003,EuroComponents AG,France,WH-North,3625,343,delivered
ORD-01234,P003,Hydraulic Valve,Machinery,169,327.39,55328.91,2023-04-23,2023-05-03,2023-06-14,42,S005,AsiaManufact Inc.,Japan,WH-South,8843,60,pending
ORD-01235,P001,Industrial Pump,Machinery,33,1639.05,54088.65,2023-12-08,2023-12-17,2024-01-11,25,S004,NorthAm Industrial,USA,WH-North,8497,157,pending
ORD-01236,P006,Sensor Unit,Electronics,149,2004.21,298627.29,2024-07-02,2024-07-06,2024-08-03,28,S005,AsiaManufact Inc.,Japan,WH-South,6125,219,delayed
ORD-01237,P007,Aluminium Rod,Metal Parts,387,2351.19,909910.53,2023-01-14,2023-01-15,2023-01-20,5,S002,PacificParts Ltd.,China,WH-Central,1679,306,shipped
ORD-01238,P007,Aluminium Rod,Metal Parts,324,1932.17,626023.08,2023-11-05,2023-11-09,2023-11-13,4,S004,NorthAm Industrial,USA,WH-North,4051,67,delivered
ORD-01239,P005,Conveyor Belt,Machinery,40,189.36,7574.4,2023-05-15,2023-05-17,2023-06-06,20,S001,TechSupply Co.,Germany,WH-West,6805,60,shipped
ORD-01240,P001,Industrial Pump,Machinery,100,2079.52,207952.0,2023-04-08,2023-04-15,2023-05-25,40,S005,AsiaManufact Inc.,Japan,WH-Central,5114,451,returned
ORD-01241,P006,Sensor Unit,Electronics,104,253.7,26384.8,2023-11-06,2023-11-14,2023-12-04,20,S004,NorthAm Industrial,USA,WH-Central,9440,291,shipped
ORD-01242,P007,Aluminium Rod,Metal Parts,248,714.64,177230.72,2024-02-21,2024-02-26,2024-04-04,38,S003,EuroComponents AG,France,WH-West,8736,309,delivered
ORD-01243,P004,Circuit Board,Electronics,366,275.22,100730.52,2024-02-08,2024-02-17,2024-03-14,26,S004,NorthAm Industrial,USA,WH-North,3671,345,delayed
ORD-01244,P001,Industrial Pump,Machinery,330,779.97,257390.1,2024-05-03,2024-05-05,2024-06-13,39,S004,NorthAm Industrial,USA,WH-South,2355,464,delivered
ORD-01245,P002,Steel Bracket,Metal Parts,43,357.62,15377.66,2024-05-16,2024-05-20,2024-06-29,40,S001,TechSupply Co.,Germany,WH-Central,7758,317,delivered
ORD-01246,P010,Packing Foam,Packaging,380,847.98,322232.4,2023-09-16,2023-09-21,2023-10-20,29,S002,PacificParts Ltd.,China,WH-North,2467,68,pending
ORD-01247,P006,Sensor Unit,Electronics,387,1408.21,544977.27,2023-01-06,2023-01-10,2023-01-30,20,S005,AsiaManufact Inc.,Japan,WH-Central,8007,329,delivered
ORD-01248,P008,Safety Helmet,Safety,285,2147.34,611991.9,2024-12-26,2025-01-04,2025-02-06,33,S003,EuroComponents AG,France,WH-South,1334,103,delivered
ORD-01249,P007,Aluminium Rod,Metal Parts,384,308.09,118306.56,2023-01-14,2023-01-23,2023-02-05,13,S001,TechSupply Co.,Germany,WH-West,3233,274,delivered
ORD-01250,P002,Steel Bracket,Metal Parts,72,1873.74,134909.28,2024-10-03,2024-10-11,2024-11-16,36,S001,TechSupply Co.,Germany,WH-West,8963,264,delivered
ORD-01251,P007,Aluminium Rod,Metal Parts,166,1539.68,255586.88,2023-10-29,2023-11-07,2023-11-27,20,S001,TechSupply Co.,Germany,WH-East,6088,338,delivered
ORD-01252,P003,Hydraulic Valve,Machinery,266,1513.27,402529.82,2023-07-29,2023-08-04,2023-09-15,42,S002,PacificParts Ltd.,China,WH-East,7735,286,delivered
ORD-01253,P004,Circuit Board,Electronics,214,452.17,96764.38,2024-04-30,2024-05-06,2024-05-09,3,S003,EuroComponents AG,France,WH-South,7708,84,delivered
ORD-01254,P001,Industrial Pump,Machinery,170,241.31,41022.7,2023-04-07,2023-04-15,2023-05-22,37,S003,EuroComponents AG,France,WH-South,7679,354,delivered
ORD-01255,P003,Hydraulic Valve,Machinery,476,485.64,231164.64,2023-08-20,2023-08-21,2023-09-15,25,S001,TechSupply Co.,Germany,WH-East,4656,470,shipped
ORD-01256,P007,Aluminium Rod,Metal Parts,278,1605.79,446409.62,2024-02-17,2024-02-26,2024-03-16,19,S005,AsiaManufact Inc.,Japan,WH-East,3319,89,delivered
ORD-01257,P010,Packing Foam,Packaging,289,260.29,75223.81,2023-10-14,2023-10-19,2023-11-02,14,S002,PacificParts Ltd.,China,WH-North,8557,350,shipped
ORD-01258,P007,Aluminium Rod,Metal Parts,495,2019.21,999508.95,2024-08-29,2024-09-03,2024-10-14,41,S003,EuroComponents AG,France,WH-Central,7756,157,pending
ORD-01259,P003,Hydraulic Valve,Machinery,74,416.22,30800.28,2023-04-04,2023-04-07,2023-05-19,42,S001,TechSupply Co.,Germany,WH-South,4,215,delayed
ORD-01260,P002,Steel Bracket,Metal Parts,168,759.88,127659.84,2024-03-26,2024-04-03,2024-05-03,30,S001,TechSupply Co.,Germany,WH-South,1921,173,delivered
ORD-01261,P009,Forklift Battery,Energy,160,2097.43,335588.8,2024-12-24,2024-12-30,2025-02-01,33,S004,NorthAm Industrial,USA,WH-West,5193,321,pending
ORD-01262,P002,Steel Bracket,Metal Parts,431,1095.92,472341.52,2024-10-10,2024-10-13,2024-11-02,20,S005,AsiaManufact Inc.,Japan,WH-South,7235,300,delayed
ORD-01263,P005,Conveyor Belt,Machinery,13,2166.02,28158.26,2024-10-29,2024-11-01,2024-11-26,25,S001,TechSupply Co.,Germany,WH-Central,7636,444,returned
ORD-01264,P006,Sensor Unit,Electronics,92,2333.32,214665.44,2023-07-15,2023-07-21,2023-08-17,27,S004,NorthAm Industrial,USA,WH-South,174,150,shipped
ORD-01265,P008,Safety Helmet,Safety,49,2278.05,111624.45,2024-08-23,2024-08-29,2024-09-20,22,S003,EuroComponents AG,France,WH-Central,4157,307,delivered
ORD-01266,P001,Industrial Pump,Machinery,204,114.57,23372.28,2023-10-09,2023-10-17,2023-11-30,44,S005,AsiaManufact Inc.,Japan,WH-East,4145,190,delivered
ORD-01267,P001,Industrial Pump,Machinery,252,438.56,110517.12,2024-04-27,2024-05-05,2024-06-15,41,S005,AsiaManufact Inc.,Japan,WH-North,8938,463,pending
ORD-01268,P002,Steel Bracket,Metal Parts,446,2128.1,949132.6,2024-12-31,2025-01-03,2025-01-15,12,S001,TechSupply Co.,Germany,WH-East,1356,264,delivered
ORD-01269,P002,Steel Bracket,Metal Parts,440,1362.49,599495.6,2023-03-05,2023-03-07,2023-03-30,23,S001,TechSupply Co.,Germany,WH-West,3181,385,shipped
ORD-01270,P010,Packing Foam,Packaging,370,2361.03,873581.1,2023-11-21,2023-12-01,2023-12-14,13,S001,TechSupply Co.,Germany,WH-East,8459,57,pending
ORD-01271,P007,Aluminium Rod,Metal Parts,43,435.6,18730.8,2024-05-28,2024-06-02,2024-06-14,12,S004,NorthAm Industrial,USA,WH-North,729,191,delivered
ORD-01272,P010,Packing Foam,Packaging,141,1403.6,197907.6,2024-10-12,2024-10-17,2024-10-20,3,S002,PacificParts Ltd.,China,WH-Central,1928,224,delivered
ORD-01273,P008,Safety Helmet,Safety,471,230.95,108777.45,2024-04-19,2024-04-21,2024-04-29,8,S005,AsiaManufact Inc.,Japan,WH-North,1415,145,shipped
ORD-01274,P006,Sensor Unit,Electronics,236,207.78,49036.08,2023-01-11,2023-01-17,2023-02-02,16,S005,AsiaManufact Inc.,Japan,WH-North,4042,207,pending
ORD-01275,P004,Circuit Board,Electronics,143,355.36,50816.48,2024-12-23,2024-12-26,2025-01-16,21,S002,PacificParts Ltd.,China,WH-East,5169,261,delivered
ORD-01276,P004,Circuit Board,Electronics,358,1101.8,394444.4,2023-07-01,2023-07-06,2023-07-27,21,S002,PacificParts Ltd.,China,WH-East,1514,300,returned
ORD-01277,P006,Sensor Unit,Electronics,425,1579.41,671249.25,2024-10-19,2024-10-27,2024-12-02,36,S005,AsiaManufact Inc.,Japan,WH-East,2793,68,delivered
ORD-01278,P010,Packing Foam,Packaging,331,2028.22,671340.82,2023-08-04,2023-08-10,2023-09-09,30,S004,NorthAm Industrial,USA,WH-South,4729,156,delivered
ORD-01279,P006,Sensor Unit,Electronics,396,530.75,210177.0,2023-10-03,2023-10-12,2023-10-20,8,S005,AsiaManufact Inc.,Japan,WH-Central,3575,289,pending
ORD-01280,P005,Conveyor Belt,Machinery,72,1170.78,84296.16,2024-10-08,2024-10-16,2024-10-30,14,S001,TechSupply Co.,Germany,WH-North,5291,240,delivered
ORD-01281,P010,Packing Foam,Packaging,446,2253.06,1004864.76,2023-11-27,2023-12-03,2023-12-12,9,S004,NorthAm Industrial,USA,WH-Central,2600,265,returned
ORD-01282,P008,Safety Helmet,Safety,157,411.05,64534.85,2023-04-13,2023-04-19,2023-05-03,14,S003,EuroComponents AG,France,WH-East,8958,145,shipped
ORD-01283,P001,Industrial Pump,Machinery,243,2086.07,506915.01,2024-08-12,2024-08-19,2024-09-18,30,S004,NorthAm Industrial,USA,WH-Central,4138,420,delivered
ORD-01284,P006,Sensor Unit,Electronics,498,2322.83,1156769.34,2024-02-15,2024-02-16,2024-03-09,22,S005,AsiaManufact Inc.,Japan,WH-East,3838,440,delivered
ORD-01285,P009,Forklift Battery,Energy,304,76.25,23180.0,2023-10-03,2023-10-10,2023-11-18,39,S001,TechSupply Co.,Germany,WH-West,8391,135,delivered
ORD-01286,P005,Conveyor Belt,Machinery,340,836.2,284308.0,2024-08-04,2024-08-07,2024-08-18,11,S005,AsiaManufact Inc.,Japan,WH-Central,881,96,delivered
ORD-01287,P005,Conveyor Belt,Machinery,338,372.99,126070.62,2023-06-19,2023-06-20,2023-07-22,32,S002,PacificParts Ltd.,China,WH-East,2819,204,delivered
ORD-01288,P005,Conveyor Belt,Machinery,371,615.61,228391.31,2023-07-28,2023-07-30,2023-08-29,30,S001,TechSupply Co.,Germany,WH-South,9098,482,delivered
ORD-01289,P006,Sensor Unit,Electronics,352,988.15,347828.8,2023-04-13,2023-04-22,2023-05-25,33,S001,TechSupply Co.,Germany,WH-West,3481,291,delivered
ORD-01290,P007,Aluminium Rod,Metal Parts,163,1908.8,311134.4,2023-04-09,2023-04-12,2023-05-09,27,S004,NorthAm Industrial,USA,WH-South,2187,254,pending
ORD-01291,P006,Sensor Unit,Electronics,251,1676.34,420761.34,2024-06-30,2024-07-06,2024-07-13,7,S003,EuroComponents AG,France,WH-West,9608,63,shipped
ORD-01292,P004,Circuit Board,Electronics,257,2058.98,529157.86,2024-01-13,2024-01-19,2024-02-14,26,S005,AsiaManufact Inc.,Japan,WH-South,9816,434,pending
ORD-01293,P007,Aluminium Rod,Metal Parts,155,1091.32,169154.6,2023-07-12,2023-07-16,2023-07-21,5,S001,TechSupply Co.,Germany,WH-South,5563,246,delivered
ORD-01294,P003,Hydraulic Valve,Machinery,134,2396.49,321129.66,2024-02-01,2024-02-02,2024-03-06,33,S004,NorthAm Industrial,USA,WH-South,6909,141,delivered
ORD-01295,P003,Hydraulic Valve,Machinery,352,1833.01,645219.52,2024-04-21,2024-04-27,2024-05-05,8,S004,NorthAm Industrial,USA,WH-Central,6626,461,pending
ORD-01296,P001,Industrial Pump,Machinery,6,1217.92,7307.52,2024-06-03,2024-06-11,2024-07-08,27,S002,PacificParts Ltd.,China,WH-East,6581,266,delivered
ORD-01297,P001,Industrial Pump,Machinery,414,2007.03,830910.42,2024-10-11,2024-10-21,2024-10-31,10,S003,EuroComponents AG,France,WH-West,7377,307,delivered
ORD-01298,P006,Sensor Unit,Electronics,218,1331.62,290293.16,2024-01-09,2024-01-12,2024-01-22,10,S004,NorthAm Industrial,USA,WH-East,6282,495,pending
ORD-01299,P002,Steel Bracket,Metal Parts,102,1289.67,131546.34,2024-12-25,2024-12-30,2025-02-08,40,S002,PacificParts Ltd.,China,WH-North,7454,272,delivered
ORD-01300,P001,Industrial Pump,Machinery,26,2223.47,57810.22,2024-05-16,2024-05-22,2024-06-23,32,S004,NorthAm Industrial,USA,WH-East,6050,179,delivered
ORD-01301,P007,Aluminium Rod,Metal Parts,92,736.63,67769.96,2023-01-25,2023-01-30,2023-03-08,37,S003,EuroComponents AG,France,WH-East,6833,58,pending
ORD-01302,P008,Safety Helmet,Safety,375,96.35,36131.25,2024-09-02,2024-09-08,2024-09-18,10,S003,EuroComponents AG,France,WH-East,6491,177,shipped
ORD-01303,P003,Hydraulic Valve,Machinery,221,2232.33,493344.93,2023-05-29,2023-06-06,2023-07-19,43,S001,TechSupply Co.,Germany,WH-Central,5658,284,delivered
ORD-01304,P010,Packing Foam,Packaging,191,100.53,19201.23,2023-02-11,2023-02-17,2023-02-24,7,S002,PacificParts Ltd.,China,WH-Central,9983,420,shipped
ORD-01305,P002,Steel Bracket,Metal Parts,217,1004.85,218052.45,2023-03-22,2023-03-27,2023-04-20,24,S004,NorthAm Industrial,USA,WH-Central,3013,432,delayed
ORD-01306,P005,Conveyor Belt,Machinery,156,1540.88,240377.28,2023-07-16,2023-07-21,2023-08-29,39,S001,TechSupply Co.,Germany,WH-West,8833,487,delayed
ORD-01307,P004,Circuit Board,Electronics,383,1723.71,660180.93,2023-08-09,2023-08-14,2023-09-13,30,S001,TechSupply Co.,Germany,WH-East,3042,191,shipped
ORD-01308,P009,Forklift Battery,Energy,3,1020.92,3062.76,2023-07-05,2023-07-10,2023-07-31,21,S001,TechSupply Co.,Germany,WH-Central,306,450,delivered
ORD-01309,P007,Aluminium Rod,Metal Parts,50,557.2,27860.0,2024-09-05,2024-09-11,2024-10-24,43,S002,PacificParts Ltd.,China,WH-East,296,413,delivered
ORD-01310,P006,Sensor Unit,Electronics,302,1054.81,318552.62,2024-12-30,2025-01-07,2025-02-17,41,S002,PacificParts Ltd.,China,WH-North,9752,218,shipped
ORD-01311,P009,Forklift Battery,Energy,164,869.18,142545.52,2023-01-13,2023-01-19,2023-02-12,24,S004,NorthAm Industrial,USA,WH-West,7280,127,returned
ORD-01312,P008,Safety Helmet,Safety,207,85.5,17698.5,2023-06-24,2023-06-29,2023-07-26,27,S004,NorthAm Industrial,USA,WH-South,9360,90,delivered
ORD-01313,P008,Safety Helmet,Safety,150,1878.39,281758.5,2024-06-26,2024-07-01,2024-07-27,26,S005,AsiaManufact Inc.,Japan,WH-East,7397,395,delivered
ORD-01314,P008,Safety Helmet,Safety,290,1081.67,313684.3,2023-06-20,2023-06-26,2023-08-07,42,S001,TechSupply Co.,Germany,WH-South,383,434,shipped
ORD-01315,P005,Conveyor Belt,Machinery,194,1519.77,294835.38,2024-01-20,2024-01-23,2024-02-29,37,S005,AsiaManufact Inc.,Japan,WH-West,2023,99,delayed
ORD-01316,P007,Aluminium Rod,Metal Parts,443,402.0,178086.0,2024-08-07,2024-08-10,2024-08-31,21,S002,PacificParts Ltd.,China,WH-South,6571,331,delayed
ORD-01317,P007,Aluminium Rod,Metal Parts,395,911.12,359892.4,2024-09-05,2024-09-11,2024-10-01,20,S003,EuroComponents AG,France,WH-South,1730,390,delivered
ORD-01318,P006,Sensor Unit,Electronics,388,1162.47,451038.36,2023-08-19,2023-08-27,2023-09-24,28,S005,AsiaManufact Inc.,Japan,WH-Central,7363,130,delivered
ORD-01319,P003,Hydraulic Valve,Machinery,350,2268.67,794034.5,2023-12-09,2023-12-12,2024-01-13,32,S004,NorthAm Industrial,USA,WH-East,6280,347,delivered
ORD-01320,P007,Aluminium Rod,Metal Parts,71,1526.22,108361.62,2023-01-30,2023-02-03,2023-03-17,42,S004,NorthAm Industrial,USA,WH-West,8247,91,delivered
ORD-01321,P010,Packing Foam,Packaging,86,1425.42,122586.12,2023-11-29,2023-12-03,2024-01-14,42,S005,AsiaManufact Inc.,Japan,WH-West,7731,400,returned
ORD-01322,P002,Steel Bracket,Metal Parts,262,2159.28,565731.36,2024-10-31,2024-11-09,2024-12-06,27,S003,EuroComponents AG,France,WH-North,2644,284,shipped
ORD-01323,P006,Sensor Unit,Electronics,68,735.99,50047.32,2024-12-30,2025-01-05,2025-01-20,15,S002,PacificParts Ltd.,China,WH-South,506,155,delivered
ORD-01324,P010,Packing Foam,Packaging,408,446.31,182094.48,2024-09-09,2024-09-13,2024-10-14,31,S004,NorthAm Industrial,USA,WH-West,7559,306,delivered
ORD-01325,P002,Steel Bracket,Metal Parts,370,2406.37,890356.9,2023-06-13,2023-06-21,2023-07-09,18,S005,AsiaManufact Inc.,Japan,WH-East,112,433,returned
ORD-01326,P001,Industrial Pump,Machinery,491,653.77,321001.07,2024-01-30,2024-02-06,2024-02-13,7,S004,NorthAm Industrial,USA,WH-Central,8803,111,delayed
ORD-01327,P010,Packing Foam,Packaging,425,2056.68,874089.0,2023-03-03,2023-03-10,2023-03-31,21,S005,AsiaManufact Inc.,Japan,WH-North,653,236,delivered
ORD-01328,P007,Aluminium Rod,Metal Parts,434,659.94,286413.96,2023-05-08,2023-05-11,2023-05-20,9,S005,AsiaManufact Inc.,Japan,WH-West,9499,435,delivered
ORD-01329,P002,Steel Bracket,Metal Parts,408,1209.06,493296.48,2023-12-14,2023-12-18,2023-12-30,12,S002,PacificParts Ltd.,China,WH-East,4333,99,delivered
ORD-01330,P006,Sensor Unit,Electronics,176,741.75,130548.0,2024-05-18,2024-05-23,2024-06-10,18,S001,TechSupply Co.,Germany,WH-West,7285,219,returned
ORD-01331,P008,Safety Helmet,Safety,268,724.63,194200.84,2023-02-06,2023-02-09,2023-02-20,11,S003,EuroComponents AG,France,WH-Central,3621,500,delivered
ORD-01332,P006,Sensor Unit,Electronics,325,765.33,248732.25,2023-11-11,2023-11-21,2023-12-04,13,S005,AsiaManufact Inc.,Japan,WH-East,7206,394,shipped
ORD-01333,P005,Conveyor Belt,Machinery,327,573.66,187586.82,2023-10-27,2023-11-01,2023-11-28,27,S002,PacificParts Ltd.,China,WH-South,3467,348,delivered
ORD-01334,P005,Conveyor Belt,Machinery,208,1195.05,248570.4,2024-01-08,2024-01-17,2024-02-21,35,S002,PacificParts Ltd.,China,WH-Central,2791,226,delivered
ORD-01335,P003,Hydraulic Valve,Machinery,332,426.96,141750.72,2024-01-19,2024-01-27,2024-02-23,27,S005,AsiaManufact Inc.,Japan,WH-Central,8605,296,delivered
ORD-01336,P003,Hydraulic Valve,Machinery,159,520.04,82686.36,2023-03-08,2023-03-12,2023-04-05,24,S004,NorthAm Industrial,USA,WH-West,2459,192,delivered
ORD-01337,P010,Packing Foam,Packaging,431,1866.91,804638.21,2024-04-15,2024-04-16,2024-05-25,39,S001,TechSupply Co.,Germany,WH-South,8587,166,delivered
ORD-01338,P004,Circuit Board,Electronics,35,682.33,23881.55,2023-04-12,2023-04-21,2023-05-15,24,S003,EuroComponents AG,France,WH-North,8761,483,delivered
ORD-01339,P009,Forklift Battery,Energy,132,1994.19,263233.08,2024-06-19,2024-06-23,2024-07-11,18,S001,TechSupply Co.,Germany,WH-North,2993,403,delivered
ORD-01340,P004,Circuit Board,Electronics,143,232.94,33310.42,2024-09-15,2024-09-24,2024-10-14,20,S002,PacificParts Ltd.,China,WH-West,3113,425,delivered
ORD-01341,P002,Steel Bracket,Metal Parts,300,1905.39,571617.0,2023-08-01,2023-08-05,2023-08-22,17,S002,PacificParts Ltd.,China,WH-Central,7819,287,delivered
ORD-01342,P002,Steel Bracket,Metal Parts,245,295.43,72380.35,2024-10-11,2024-10-15,2024-10-22,7,S005,AsiaManufact Inc.,Japan,WH-North,1366,293,delivered
ORD-01343,P004,Circuit Board,Electronics,292,28.96,8456.32,2024-09-04,2024-09-09,2024-10-13,34,S001,TechSupply Co.,Germany,WH-Central,7041,490,shipped
ORD-01344,P002,Steel Bracket,Metal Parts,1,633.11,633.11,2024-10-12,2024-10-20,2024-12-01,42,S004,NorthAm Industrial,USA,WH-South,6671,357,shipped
ORD-01345,P005,Conveyor Belt,Machinery,488,1614.97,788105.36,2024-05-09,2024-05-14,2024-06-18,35,S004,NorthAm Industrial,USA,WH-South,4328,494,delivered
ORD-01346,P009,Forklift Battery,Energy,321,1102.91,354034.11,2024-07-28,2024-08-02,2024-09-06,35,S002,PacificParts Ltd.,China,WH-East,2984,299,delivered
ORD-01347,P001,Industrial Pump,Machinery,390,1082.88,422323.2,2023-06-17,2023-06-19,2023-07-03,14,S003,EuroComponents AG,France,WH-Central,4991,98,delivered
ORD-01348,P008,Safety Helmet,Safety,110,771.46,84860.6,2023-07-18,2023-07-22,2023-07-31,9,S003,EuroComponents AG,France,WH-Central,5003,213,pending
ORD-01349,P009,Forklift Battery,Energy,345,390.72,134798.4,2024-09-16,2024-09-26,2024-10-12,16,S004,NorthAm Industrial,USA,WH-North,2562,148,shipped
ORD-01350,P007,Aluminium Rod,Metal Parts,243,1635.46,397416.78,2023-06-10,2023-06-19,2023-07-12,23,S002,PacificParts Ltd.,China,WH-South,6830,449,shipped
ORD-01351,P005,Conveyor Belt,Machinery,157,837.64,131509.48,2023-11-07,2023-11-10,2023-12-06,26,S002,PacificParts Ltd.,China,WH-East,5798,474,delivered
ORD-01352,P006,Sensor Unit,Electronics,391,2350.27,918955.57,2024-02-07,2024-02-08,2024-03-08,29,S004,NorthAm Industrial,USA,WH-East,906,259,delivered
ORD-01353,P006,Sensor Unit,Electronics,339,1793.1,607860.9,2023-01-20,2023-01-24,2023-02-08,15,S002,PacificParts Ltd.,China,WH-West,4829,476,pending
ORD-01354,P006,Sensor Unit,Electronics,287,1848.85,530619.95,2024-01-27,2024-02-05,2024-02-28,23,S001,TechSupply Co.,Germany,WH-East,3522,366,delivered
ORD-01355,P009,Forklift Battery,Energy,371,1201.81,445871.51,2023-09-06,2023-09-12,2023-09-25,13,S004,NorthAm Industrial,USA,WH-East,9714,290,delivered
ORD-01356,P001,Industrial Pump,Machinery,31,258.09,8000.79,2024-09-13,2024-09-20,2024-10-30,40,S004,NorthAm Industrial,USA,WH-West,5614,191,delivered
ORD-01357,P009,Forklift Battery,Energy,451,1875.82,845994.82,2023-04-24,2023-04-27,2023-05-30,33,S003,EuroComponents AG,France,WH-West,5317,446,returned
ORD-01358,P007,Aluminium Rod,Metal Parts,46,1098.46,50529.16,2024-08-10,2024-08-19,2024-09-03,15,S002,PacificParts Ltd.,China,WH-South,5371,343,shipped
ORD-01359,P009,Forklift Battery,Energy,396,1925.92,762664.32,2023-10-26,2023-10-29,2023-11-02,4,S003,EuroComponents AG,France,WH-Central,5143,486,delivered
